Code,Name,Comp. Code,Amount,Cash,Percent
290080,KBSTAR 200고배당커버드콜ATM,036460,99.0,3296700,0.8799999952316284
290080,KBSTAR 200고배당커버드콜ATM,139480,19.0,3220500,0.8600000143051147
290080,KBSTAR 200고배당커버드콜ATM,004370,10.0,2955000,0.7900000214576721
290080,KBSTAR 200고배당커버드콜ATM,000660,19.0,2650500,0.6899999976158142
290080,KBSTAR 200고배당커버드콜ATM,003410,230.0,1761800,0.4699999988079071
290080,KBSTAR 200고배당커버드콜ATM,201R54,1.71,3368010,0.0
290080,KBSTAR 200고배당커버드콜ATM,201R54,1.71,2849525,0.0
290080,KBSTAR 200고배당커버드콜ATM,,0.0,0,1.440000057220459
284980,KBSTAR 200금융,105560,694.0,37129000,20.799999237060547
284980,KBSTAR 200금융,055550,823.0,30656750,17.229999542236328
284980,KBSTAR 200금융,086790,545.0,22481250,12.649999618530273
284980,KBSTAR 200금융,032830,169.0,12962300,7.559999942779541
284980,KBSTAR 200금융,000810,63.0,12001500,6.800000190734863
284980,KBSTAR 200금융,316140,1078.0,11157300,6.320000171661377
284980,KBSTAR 200금융,071050,82.0,8815000,4.860000133514404
284980,KBSTAR 200금융,006800,703.0,7135450,4.059999942779541
284980,KBSTAR 200금융,016360,123.0,5055300,2.8499999046325684
284980,KBSTAR 200금융,024110,507.0,4664400,2.630000114440918
284980,KBSTAR 200금융,005830,89.0,3987200,2.2799999713897705
284980,KBSTAR 200금융,039490,28.0,3808000,2.140000104904175
284980,KBSTAR 200금융,138930,539.0,3638250,2.0399999618530273
284980,KBSTAR 200금융,005940,284.0,3393800,1.9199999570846558
284980,KBSTAR 200금융,008560,627.0,2868525,1.6399999856948853
284980,KBSTAR 200금융,001450,121.0,2807200,1.600000023841858
284980,KBSTAR 200금융,088350,666.0,2164500,1.2200000286102295
284980,KBSTAR 200금융,029780,54.0,1844100,1.0399999618530273
284980,KBSTAR 200금융,,0.0,0,0.36000001430511475
287320,KBSTAR 200산업재,011200,1634.0,48856600,21.34000015258789
287320,KBSTAR 200산업재,003490,1509.0,40214850,17.15999984741211
287320,KBSTAR 200산업재,086280,116.0,21286000,9.25
287320,KBSTAR 200산업재,047810,443.0,15948000,6.920000076293945
287320,KBSTAR 200산업재,012750,153.0,12591900,5.46999979019165
287320,KBSTAR 200산업재,000120,69.0,12075000,5.28000020980835
287320,KBSTAR 200산업재,012450,217.0,8766800,3.9000000953674316
287320,KBSTAR 200산업재,028670,1416.0,8694240,3.7200000286102295
287320,KBSTAR 200산업재,336260,140.0,7392000,3.1700000762939453
287320,KBSTAR 200산업재,006260,108.0,7052400,3.0199999809265137
287320,KBSTAR 200산업재,180640,121.0,6655000,2.890000104904175
287320,KBSTAR 200산업재,010120,98.0,5978000,2.549999952316284
287320,KBSTAR 200산업재,047050,288.0,5846400,2.509999990463257
287320,KBSTAR 200산업재,001120,178.0,5473500,2.390000104904175
287320,KBSTAR 200산업재,020560,314.0,4694300,2.049999952316284
287320,KBSTAR 200산업재,051600,139.0,4684300,2.0399999618530273
287320,KBSTAR 200산업재,272210,222.0,4462200,1.940000057220459
287320,KBSTAR 200산업재,001740,751.0,4198090,1.7999999523162842
287320,KBSTAR 200산업재,079550,68.0,2964800,1.2799999713897705
287320,KBSTAR 200산업재,000150,34.0,1674500,0.7200000286102295
287320,KBSTAR 200산업재,,0.0,0,0.5899999737739563
287330,KBSTAR 200생활소비재,051900,21.0,32823000,17.8700008392334
287330,KBSTAR 200생활소비재,033780,309.0,25430700,13.84000015258789
287330,KBSTAR 200생활소비재,090430,92.0,24656000,13.390000343322754
287330,KBSTAR 200생활소비재,015760,932.0,22274800,12.100000381469727
287330,KBSTAR 200생활소비재,139480,59.0,10000500,5.440000057220459
287330,KBSTAR 200생활소비재,097950,23.0,9545000,5.179999828338623
287330,KBSTAR 200생활소비재,271560,64.0,8160000,4.480000019073486
287330,KBSTAR 200생활소비재,002790,78.0,5389800,2.9600000381469727
287330,KBSTAR 200생활소비재,001040,41.0,3903200,2.119999885559082
287330,KBSTAR 200생활소비재,282330,23.0,3726000,2.049999952316284
287330,KBSTAR 200생활소비재,036460,101.0,3363300,1.840000033378601
287330,KBSTAR 200생활소비재,000080,91.0,3285100,1.7599999904632568
287330,KBSTAR 200생활소비재,007070,80.0,2992000,1.649999976158142
287330,KBSTAR 200생활소비재,026960,92.0,2957800,1.6100000143051147
287330,KBSTAR 200생활소비재,161890,49.0,2851800,1.5399999618530273
287330,KBSTAR 200생활소비재,004370,9.0,2659500,1.4500000476837158
287330,KBSTAR 200생활소비재,192820,21.0,2520000,1.3700000047683716
287330,KBSTAR 200생활소비재,004990,72.0,2401200,1.309999942779541
287330,KBSTAR 200생활소비재,007310,4.0,2296000,1.25
287330,KBSTAR 200생활소비재,005440,151.0,1482820,0.8100000023841858
287330,KBSTAR 200생활소비재,001680,56.0,1478400,0.800000011920929
287330,KBSTAR 200생활소비재,005300,10.0,1355000,0.7400000095367432
287330,KBSTAR 200생활소비재,003230,12.0,1087200,0.6000000238418579
287330,KBSTAR 200생활소비재,000070,11.0,1006500,0.550000011920929
287330,KBSTAR 200생활소비재,001800,61.0,1012600,0.550000011920929
287330,KBSTAR 200생활소비재,005180,15.0,949500,0.5199999809265137
287330,KBSTAR 200생활소비재,018250,25.0,616250,0.3400000035762787
287330,KBSTAR 200생활소비재,049770,3.0,579000,0.3199999928474426
287330,KBSTAR 200생활소비재,145990,9.0,513900,0.2800000011920929
287330,KBSTAR 200생활소비재,005610,6.0,447000,0.23999999463558197
287330,KBSTAR 200생활소비재,,0.0,0,1.0499999523162842
284990,KBSTAR 200에너지화학,096770,191.0,52907000,18.510000228881836
284990,KBSTAR 200에너지화학,051910,58.0,50344000,18.139999389648438
284990,KBSTAR 200에너지화학,034730,127.0,38036500,13.0600004196167
284990,KBSTAR 200에너지화학,009830,445.0,21515750,7.860000133514404
284990,KBSTAR 200에너지화학,011170,59.0,17051000,5.929999828338623
284990,KBSTAR 200에너지화학,011780,65.0,15925000,5.800000190734863
284990,KBSTAR 200에너지화학,010950,154.0,11981200,4.300000190734863
284990,KBSTAR 200에너지화학,011790,73.0,10585000,3.8299999237060547
284990,KBSTAR 200에너지화학,014680,33.0,8695500,3.0399999618530273
284990,KBSTAR 200에너지화학,010060,69.0,8107500,2.9200000762939453
284990,KBSTAR 200에너지화학,285130,28.0,7728000,2.700000047683716
284990,KBSTAR 200에너지화학,078930,165.0,6443250,2.3499999046325684
284990,KBSTAR 200에너지화학,000880,158.0,4953300,1.75
284990,KBSTAR 200에너지화학,002380,18.0,4941000,1.7300000190734863
284990,KBSTAR 200에너지화학,120110,66.0,4092000,1.4199999570846558
284990,KBSTAR 200에너지화학,004000,65.0,3926000,1.3700000047683716
284990,KBSTAR 200에너지화학,006650,12.0,3624000,1.2899999618530273
284990,KBSTAR 200에너지화학,004800,33.0,2824800,1.0
284990,KBSTAR 200에너지화학,006120,39.0,2343900,0.8199999928474426
284990,KBSTAR 200에너지화학,093370,174.0,1853100,0.6600000262260437
284990,KBSTAR 200에너지화학,069260,80.0,1772000,0.6299999952316284
284990,KBSTAR 200에너지화학,003240,1.0,1037000,0.36000001430511475
284990,KBSTAR 200에너지화학,,0.0,0,0.5299999713897705
285010,KBSTAR 200중공업,009540,323.0,42959000,21.34000015258789
285010,KBSTAR 200중공업,010140,3614.0,27502540,13.539999961853027
285010,KBSTAR 200중공업,034020,1721.0,23147450,11.579999923706055
285010,KBSTAR 200중공업,267250,374.0,21953800,11.020000457763672
285010,KBSTAR 200중공업,241560,375.0,15543750,7.71999979019165
285010,KBSTAR 200중공업,010620,189.0,12587400,6.199999809265137
285010,KBSTAR 200중공업,042670,1169.0,12449850,6.130000114440918
285010,KBSTAR 200중공업,017800,254.0,11569700,5.880000114440918
285010,KBSTAR 200중공업,112610,137.0,11097000,5.53000020980835
285010,KBSTAR 200중공업,042660,384.0,11097600,5.429999828338623
285010,KBSTAR 200중공업,064350,517.0,10314150,5.150000095367432
285010,KBSTAR 200중공업,,0.0,0,0.5
148020,KBSTAR 200,005930,8031.0,674604000,30.649999618530273
148020,KBSTAR 200,000660,955.0,133222500,5.96999979019165
148020,KBSTAR 200,035420,215.0,83527500,3.859999895095825
148020,KBSTAR 200,051910,78.0,67704000,3.1700000762939453
148020,KBSTAR 200,006400,88.0,60720000,2.7899999618530273
148020,KBSTAR 200,068270,180.0,56880000,2.609999895095825
148020,KBSTAR 200,005380,240.0,55200000,2.549999952316284
148020,KBSTAR 200,005490,117.0,38259000,1.7699999809265137
148020,KBSTAR 200,000270,428.0,36594000,1.6799999475479126
148020,KBSTAR 200,012330,110.0,33165000,1.5700000524520874
148020,KBSTAR 200,105560,602.0,32207000,1.4600000381469727
148020,KBSTAR 200,066570,184.0,28980000,1.350000023841858
148020,KBSTAR 200,036570,32.0,29248000,1.340000033378601
148020,KBSTAR 200,055550,695.0,25888750,1.1699999570846558
148020,KBSTAR 200,017670,87.0,26100000,1.159999966621399
148020,KBSTAR 200,051900,16.0,25008000,1.1399999856948853
148020,KBSTAR 200,096770,88.0,24376000,1.1100000143051147
148020,KBSTAR 200,028260,169.0,22899500,1.059999942779541
148020,KBSTAR 200,207940,25.0,19600000,0.9100000262260437
148020,KBSTAR 200,086790,460.0,18975000,0.8600000143051147
148020,KBSTAR 200,009150,94.0,18001000,0.8199999928474426
148020,KBSTAR 200,034730,59.0,17670500,0.7900000214576721
148020,KBSTAR 200,251270,110.0,15235000,0.7200000286102295
148020,KBSTAR 200,003550,153.0,14672700,0.699999988079071
148020,KBSTAR 200,033780,178.0,14649400,0.6700000166893005
148020,KBSTAR 200,090430,53.0,14204000,0.6499999761581421
148020,KBSTAR 200,011200,440.0,13156000,0.6100000143051147
148020,KBSTAR 200,015760,536.0,12810400,0.5799999833106995
148020,KBSTAR 200,032830,143.0,10968100,0.5099999904632568
148020,KBSTAR 200,018260,57.0,10801500,0.49000000953674316
148020,KBSTAR 200,009540,80.0,10640000,0.49000000953674316
148020,KBSTAR 200,030200,369.0,10368900,0.4699999988079071
148020,KBSTAR 200,000810,53.0,10096500,0.46000000834465027
148020,KBSTAR 200,009830,199.0,9621650,0.46000000834465027
148020,KBSTAR 200,003490,366.0,9753900,0.4399999976158142
148020,KBSTAR 200,316140,910.0,9418500,0.4300000071525574
148020,KBSTAR 200,034220,384.0,9465600,0.4300000071525574
148020,KBSTAR 200,018880,454.0,8126600,0.3700000047683716
148020,KBSTAR 200,011170,27.0,7803000,0.3499999940395355
148020,KBSTAR 200,011780,30.0,7350000,0.3499999940395355
148020,KBSTAR 200,071050,69.0,7417500,0.33000001311302185
148020,KBSTAR 200,004020,143.0,6964100,0.3199999928474426
148020,KBSTAR 200,021240,96.0,6508800,0.30000001192092896
148020,KBSTAR 200,161390,122.0,6380600,0.28999999165534973
148020,KBSTAR 200,032640,476.0,6235600,0.2800000011920929
148020,KBSTAR 200,003670,36.0,5994000,0.2800000011920929
148020,KBSTAR 200,006800,593.0,6018950,0.2800000011920929
148020,KBSTAR 200,010130,14.0,5845000,0.25999999046325684
148020,KBSTAR 200,000100,89.0,5865100,0.25999999046325684
148020,KBSTAR 200,139480,34.0,5763000,0.25999999046325684
148020,KBSTAR 200,000720,125.0,5675000,0.25999999046325684
148020,KBSTAR 200,086280,31.0,5688500,0.25999999046325684
148020,KBSTAR 200,010950,71.0,5523800,0.25999999046325684
148020,KBSTAR 200,010140,740.0,5631400,0.25
148020,KBSTAR 200,097950,13.0,5395000,0.25
148020,KBSTAR 200,035250,215.0,5375000,0.23999999463558197
148020,KBSTAR 200,011070,24.0,5100000,0.23999999463558197
148020,KBSTAR 200,019170,57.0,5135700,0.23999999463558197
148020,KBSTAR 200,011790,33.0,4785000,0.23000000417232513
148020,KBSTAR 200,271560,37.0,4717500,0.2199999988079071
148020,KBSTAR 200,267250,78.0,4578600,0.20999999344348907
148020,KBSTAR 200,008770,52.0,4414800,0.20000000298023224
148020,KBSTAR 200,047810,120.0,4320000,0.20000000298023224
148020,KBSTAR 200,034020,313.0,4209850,0.1899999976158142
148020,KBSTAR 200,016360,103.0,4233300,0.1899999976158142
148020,KBSTAR 200,006360,95.0,4151500,0.1899999976158142
148020,KBSTAR 200,128940,12.0,4158000,0.1899999976158142
148020,KBSTAR 200,014680,15.0,3952500,0.18000000715255737
148020,KBSTAR 200,024110,428.0,3937600,0.18000000715255737
148020,KBSTAR 200,010060,32.0,3760000,0.18000000715255737
148020,KBSTAR 200,352820,16.0,4040000,0.17000000178813934
148020,KBSTAR 200,204320,55.0,3641000,0.1599999964237213
148020,KBSTAR 200,285130,13.0,3588000,0.1599999964237213
148020,KBSTAR 200,081660,83.0,3527500,0.1599999964237213
148020,KBSTAR 200,028050,250.0,3437500,0.1599999964237213
148020,KBSTAR 200,005830,75.0,3360000,0.15000000596046448
148020,KBSTAR 200,012750,41.0,3374300,0.15000000596046448
148020,KBSTAR 200,375500,26.0,3302000,0.15000000596046448
148020,KBSTAR 200,000120,19.0,3325000,0.15000000596046448
148020,KBSTAR 200,004170,12.0,3360000,0.15000000596046448
148020,KBSTAR 200,000990,60.0,3312000,0.15000000596046448
148020,KBSTAR 200,326030,29.0,3306000,0.15000000596046448
148020,KBSTAR 200,006280,9.0,3325500,0.15000000596046448
148020,KBSTAR 200,241560,77.0,3191650,0.15000000596046448
148020,KBSTAR 200,002790,45.0,3109500,0.14000000059604645
148020,KBSTAR 200,078930,76.0,2967800,0.14000000059604645
148020,KBSTAR 200,138930,455.0,3071250,0.14000000059604645
148020,KBSTAR 200,005940,240.0,2868000,0.12999999523162842
148020,KBSTAR 200,039490,20.0,2720000,0.11999999731779099
148020,KBSTAR 200,020150,35.0,2684500,0.11999999731779099
148020,KBSTAR 200,030000,118.0,2566500,0.11999999731779099
148020,KBSTAR 200,010620,39.0,2597400,0.11999999731779099
148020,KBSTAR 200,042670,235.0,2502750,0.10999999940395355
148020,KBSTAR 200,012450,59.0,2383600,0.10999999940395355
148020,KBSTAR 200,008560,529.0,2420175,0.10999999940395355
148020,KBSTAR 200,017800,52.0,2368600,0.10999999940395355
148020,KBSTAR 200,001450,102.0,2366400,0.10999999940395355
148020,KBSTAR 200,028670,382.0,2345480,0.10999999940395355
148020,KBSTAR 200,000880,73.0,2288550,0.10999999940395355
148020,KBSTAR 200,047040,340.0,2250800,0.10000000149011612
148020,KBSTAR 200,042660,79.0,2283100,0.10000000149011612
148020,KBSTAR 200,002380,8.0,2196000,0.10000000149011612
148020,KBSTAR 200,001040,23.0,2189600,0.10000000149011612
148020,KBSTAR 200,008930,36.0,2178000,0.10000000149011612
148020,KBSTAR 200,023530,17.0,2125000,0.10000000149011612
148020,KBSTAR 200,282330,13.0,2106000,0.10000000149011612
148020,KBSTAR 200,064350,106.0,2114700,0.10000000149011612
148020,KBSTAR 200,001230,115.0,2185000,0.10000000149011612
148020,KBSTAR 200,112610,26.0,2106000,0.10000000149011612
148020,KBSTAR 200,069960,24.0,2119200,0.10000000149011612
148020,KBSTAR 200,009240,17.0,2048500,0.09000000357627869
148020,KBSTAR 200,011210,26.0,2025400,0.09000000357627869
148020,KBSTAR 200,003000,84.0,1953000,0.09000000357627869
148020,KBSTAR 200,336260,38.0,2006400,0.09000000357627869
148020,KBSTAR 200,294870,70.0,1956500,0.09000000357627869
148020,KBSTAR 200,036460,58.0,1931400,0.09000000357627869
148020,KBSTAR 200,000080,53.0,1913300,0.09000000357627869
148020,KBSTAR 200,006260,29.0,1893700,0.09000000357627869
148020,KBSTAR 200,120110,30.0,1860000,0.07999999821186066
148020,KBSTAR 200,088350,562.0,1826500,0.07999999821186066
148020,KBSTAR 200,004000,30.0,1812000,0.07999999821186066
148020,KBSTAR 200,000210,20.0,1704000,0.07999999821186066
148020,KBSTAR 200,007070,46.0,1720400,0.07999999821186066
148020,KBSTAR 200,026960,53.0,1703950,0.07999999821186066
148020,KBSTAR 200,161890,28.0,1629600,0.07000000029802322
148020,KBSTAR 200,010120,27.0,1647000,0.07000000029802322
148020,KBSTAR 200,185750,11.0,1578500,0.07000000029802322
148020,KBSTAR 200,007700,10.0,1570000,0.07000000029802322
148020,KBSTAR 200,180640,29.0,1595000,0.07000000029802322
148020,KBSTAR 200,047050,78.0,1583400,0.07000000029802322
148020,KBSTAR 200,029780,45.0,1536750,0.07000000029802322
148020,KBSTAR 200,006650,5.0,1510000,0.07000000029802322
148020,KBSTAR 200,009420,60.0,1461000,0.07000000029802322
148020,KBSTAR 200,001120,48.0,1476000,0.07000000029802322
148020,KBSTAR 200,111770,37.0,1485550,0.07000000029802322
148020,KBSTAR 200,004370,5.0,1477500,0.07000000029802322
148020,KBSTAR 200,010780,24.0,1430400,0.07000000029802322
148020,KBSTAR 200,005250,38.0,1444000,0.07000000029802322
148020,KBSTAR 200,214320,24.0,1456800,0.07000000029802322
148020,KBSTAR 200,192820,12.0,1440000,0.07000000029802322
148020,KBSTAR 200,003410,180.0,1378800,0.05999999865889549
148020,KBSTAR 200,004990,41.0,1367350,0.05999999865889549
148020,KBSTAR 200,004490,14.0,1293600,0.05999999865889549
148020,KBSTAR 200,020560,89.0,1330550,0.05999999865889549
148020,KBSTAR 200,004800,15.0,1284000,0.05999999865889549
148020,KBSTAR 200,051600,38.0,1280600,0.05999999865889549
148020,KBSTAR 200,013890,15.0,1245000,0.05999999865889549
148020,KBSTAR 200,272210,60.0,1206000,0.05999999865889549
148020,KBSTAR 200,032350,61.0,1152900,0.05000000074505806
148020,KBSTAR 200,003090,33.0,1102200,0.05000000074505806
148020,KBSTAR 200,007310,2.0,1148000,0.05000000074505806
148020,KBSTAR 200,001740,203.0,1134770,0.05000000074505806
148020,KBSTAR 200,069620,8.0,1092000,0.05000000074505806
148020,KBSTAR 200,006120,18.0,1081800,0.05000000074505806
148020,KBSTAR 200,192080,15.0,1033500,0.05000000074505806
148020,KBSTAR 200,103140,31.0,1024550,0.05000000074505806
148020,KBSTAR 200,031430,5.0,1030000,0.05000000074505806
148020,KBSTAR 200,003240,1.0,1037000,0.05000000074505806
148020,KBSTAR 200,003520,149.0,968500,0.03999999910593033
148020,KBSTAR 200,020000,23.0,968300,0.03999999910593033
148020,KBSTAR 200,057050,12.0,974400,0.03999999910593033
148020,KBSTAR 200,079160,33.0,892650,0.03999999910593033
148020,KBSTAR 200,108670,10.0,872000,0.03999999910593033
148020,KBSTAR 200,093370,80.0,852000,0.03999999910593033
148020,KBSTAR 200,005440,87.0,854340,0.03999999910593033
148020,KBSTAR 200,064960,14.0,844200,0.03999999910593033
148020,KBSTAR 200,001680,32.0,844800,0.03999999910593033
148020,KBSTAR 200,069260,37.0,819550,0.03999999910593033
148020,KBSTAR 200,114090,52.0,824200,0.03999999910593033
148020,KBSTAR 200,005300,6.0,813000,0.03999999910593033
148020,KBSTAR 200,003850,35.0,805000,0.03999999910593033
148020,KBSTAR 200,007570,22.0,781000,0.03999999910593033
